frame,keypoint,distance_px,png_conf,jpeg_conf,png_xy,jpeg_xy
00000163,16,0.2317815227082363,0.755209743976593,0.7571313381195068,"[1548.6435470581055, 798.1982879638672]","[1548.4509989420571, 798.069261233012]"
00000163,17,1.7326110741055751,0.7968222498893738,0.7988101243972778,"[1335.821907043457, 225.21694946289062]","[1336.912097507053, 226.56358448664344]"
00000163,18,0.1475300007200091,0.9180136322975159,0.9150000810623169,"[1348.6847534179688, 332.797119140625]","[1348.599329630534, 332.9174016316731]"
00000163,19,0.09677255124826104,0.9379334449768066,0.9368396997451782,"[1369.7330474853516, 564.3283538818359]","[1369.6363474527996, 564.3246081670126]"
00000163,20,1.7959344948826184,0.8094884157180786,0.807472288608551,"[1227.0723876953125, 888.2382125854492]","[1225.8833923339844, 886.8922293980916]"
00000163,21,1.3813811103812237,0.8501732349395752,0.8396809697151184,"[1565.0144424438477, 887.0688629150391]","[1563.6444007025825, 886.8922293980916]"
00000163,22,0.18455217545330618,0.7606838941574097,0.7605348825454712,"[1235.2578353881836, 898.7623596191406]","[1235.233178032769, 898.5794620513916]"
00000163,23,0.2630515093970612,0.7438077926635742,0.733277440071106,"[1560.337043762207, 878.883415222168]","[1560.138231065538, 878.7111665407817]"
00000163,24,0.9824500903259176,0.7739733457565308,0.7791218757629395,"[1313.604263305664, 909.286506652832]","[1313.537633260091, 910.2666947046916]"
00000163,25,1.3098184967034987,0.7824684381484985,0.7851529717445374,"[1575.538589477539, 790.0128402709961]","[1575.3316328260635, 788.7194751103718]"
00000172,0,1.0797436972715149,0.9955416917800903,0.9872044324874878,"[1123.869948916965, 332.14730270703626]","[1123.7955292595757, 333.22447872161865]"
00000172,1,0.07794393773434126,1.03379225730896,1.0237971544265747,"[1139.2921295166016, 322.2330435117085]","[1139.2182290818955, 322.20826482772827]"
00000172,2,1.0793321767598691,0.9635818600654602,0.9584252834320068,"[1126.073117574056, 320.02987480163574]","[1125.9987720913357, 321.10664343833923]"
00000172,3,1.128185472731318,0.9822958707809448,0.9810248017311096,"[1176.7459966871475, 338.75680883725477]","[1176.6733572218154, 337.6309642791748]"
00000172,4,1.0278642430090095,0.603185772895813,0.613849401473999,"[1134.8857922024197, 331.045718352]","[1135.9133648342556, 331.0212359428406]"
00000172,5,1.6241264709435599,0.7507494688034058,0.7509543895721436,"[1215.3014481862388, 412.5629606246948]","[1214.128485361735, 411.43959736824036]"
00000172,6,1.1749792263949774,0.6755385398864746,0.6746280193328857,"[1161.3238160875107, 415.8677136898041]","[1160.1490359836155, 415.8460829257965]"
00000172,7,1.122112200206249,0.7622967958450317,0.7629498243331909,"[1234.0283817715115, 516.111889998118]","[1233.9576708475747, 514.9920079708099]"
00000172,8,2.1863608060922384,0.5720643401145935,0.5791540145874023,"[1188.8634243011475, 521.6198117733002]","[1188.7911927964951, 523.8049790859222]"
00000172,9,1.0284332790621047,0.7996760606765747,0.798273503780365,"[1154.714310116238, 466.54059402147925]","[1155.7425503200955, 466.52066683769226]"
00000172,10,1.088496035229321,0.7507193088531494,0.7545093297958374,"[1158.0190631018745, 595.4259635607401]","[1157.9457931518555, 596.5119907855988]"
00000172,11,1.0889563818257357,0.6489344835281372,0.6533828377723694,"[1199.879267586602, 611.9497288862865]","[1199.8074069552952, 613.0363116264343]"
00000172,12,2.4180971488691103,0.6060149073600769,0.6117532253265381,"[1178.9491653442383, 611.9497288862865]","[1179.9782214694553, 614.1379330158234]"
00000172,13,0.07396634292580269,0.7323036789894104,0.7370256185531616,"[1156.917478773329, 766.1715385913849]","[1156.8441717359756, 766.1616847515106]"
00000172,14,1.0289189442485398,0.6696947813034058,0.6732046008110046,"[1173.441243701511, 762.8667855262756]","[1174.4701143900554, 762.8568205833435]"
00000172,15,1.6057859642494994,0.704187273979187,0.7070596218109131,"[1205.3871892293296, 901.6664142608643]","[1204.2138926188152, 902.7627370357513]"
00000172,16,2.4252507531085845,0.6620468497276306,0.662844181060791,"[1294.615519841512, 792.6095631122589]","[1295.6484701368545, 794.8038408756256]"
00000172,17,3.8965391917051955,0.7814289331436157,0.7837647795677185,"[1159.12064743042, 280.3728380203247]","[1162.3522788153755, 282.5498948097229]"
00000172,18,0.07614057686140584,0.8647922277450562,0.8601685762405396,"[1175.644412358602, 383.92176739374804]","[1175.5717358059353, 383.8990626335144]"
00000172,19,0.07359889185515425,0.8612720966339111,0.8698567152023315,"[1194.3713459438748, 611.9497288862865]","[1194.2992998758953, 611.9346902370453]"
00000172,20,0.07382570264351723,0.7794963717460632,0.7850896716117859,"[1145.9016354878743, 920.3933482964833]","[1145.8279575771755, 920.388679265976]"
00000172,21,3.063469843885441,0.6164914965629578,0.6423074007034302,"[1311.139284769694, 868.6188836097717]","[1313.274412790934, 870.8157167434692]"
00000172,22,1.1084801485037934,0.7640687227249146,0.771377682685852,"[1163.5269847446018, 927.0028544267018]","[1163.4539002312554, 925.8967862129211]"
00000172,23,2.135101816740502,0.5727272033691406,0.5974427461624146,"[1310.0377004411484, 856.5014557043712]","[1312.1727913750542, 856.4946386814117]"
00000172,24,1.0991479862717999,0.7637544274330139,0.7694374322891235,"[1237.333134757148, 918.1901795864105]","[1237.2625350952148, 919.2870578765869]"
00000172,25,1.5038077564005503,0.6615128517150879,0.6673270463943481,"[1318.8503750695122, 777.1873821417491]","[1319.8841412862143, 778.27952003479]"
00000181,0,0.6242772380829188,0.9512465000152588,0.9586012363433838,"[949.6632351345486, 307.1515519618988]","[950.2721047931248, 307.28939175605774]"
00000181,1,1.3617395605345255,0.9975067377090454,0.9911125302314758,"[963.2140367296006, 296.9884510040283]","[962.7013041178386, 298.2499738534292]"
